word,ipa,x1,x2,x3,x4,x5,x6,x7_hz,x7_norm,x8,x9_re,x9_norm,x10,x11,x11_ord,x12,L,a,b,x13_accent,x13_status,x14_contour,x15_meter,x16_regularity,tau,morph_type,d_source,generated,ud_atype,ud_kana,ud_mora,accent_class,accent_default,accent_variant,accent_src
ねちねち,netɕinetɕi,6,3,3,9,3,9,320.0,2.94,5,900.0,3.73,9,mh,5,#4B0082,20.5,51.7,-53.3,4,prior_pending_realaudio,5.02,8.69,2.72,0.455,REDUP(畳語・同一),measured,False,1,ネチネチ,4,atamadaka_頭高,front,false,whole
ねっとり,nettoɾi,7,2,4,9,2,9,250.0,2.32,6,1100.0,4.07,9,mh,5,#DAA520,70.8,8.5,68.8,5,prior_pending_realaudio,5.47,8.23,3.18,0.373,COMPOUND(複合・異種),measured,False,3,ネットリ,4,nakadaka/odaka_核3,back,true,whole
ねとねと,netoneto,6,2,2,8,4,9,200.0,1.75,2,800.0,3.53,9,mc,3,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.04,8.43,3.77,0.434,REDUP(畳語・同一),measured,False,1,ネトネト,4,atamadaka_頭高,front,false,whole
ねばねば,nebaneba,7,3,3,7,5,9,180.0,1.49,3,1500.0,4.6,9,mc,3,#6B8E23,54.7,-28.2,49.7,4,prior_pending_realaudio,5.04,8.51,3.2,0.4,REDUP(畳語・同一),measured,False,1,ネバネバ,4,atamadaka_頭高,front,false,whole
のこのこ,nokonoko,3,4,3,2,8,3,350.0,3.17,4,2800.0,5.66,4,0,4,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.06,8.6,3.27,0.457,REDUP(畳語・同一),measured,False,1,ノコノコ,4,atamadaka_頭高,front,false,whole
のそのそ,nosonoso,7,2,1,6,6,5,180.0,1.49,3,600.0,3.04,7,c,2,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.01,8.33,3.47,0.449,REDUP(畳語・同一),measured,False,1,ノソノソ,4,atamadaka_頭高,front,false,whole
のっしのっし,noɕɕinoɕɕi,9,6,8,8,3,4,120.0,0.46,7,12000.0,8.13,9,mc,3,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,5.05,8.44,3.08,0.444,REDUP(畳語・同一),measured,False,1,ノッシノッシ,6,atamadaka_頭高,front,false,whole
のっぺり,noppeɾi,5,2,5,4,7,2,280.0,2.61,6,5000.0,6.65,6,0,4,#D3D3D3,84.6,-0.0,0.0,5,prior_pending_realaudio,5.21,7.76,2.53,0.401,COMPOUND(複合・異種),measured,False,3,ノッペリ,4,nakadaka/odaka_核3,back,true,whole
のほほん,nohohoŋ,1,1,1,0,9,5,400.0,3.51,1,100.0,0.0,1,h,6,#F5F5DC,95.9,-4.2,12.0,5,prior_pending_realaudio,5.23,6.86,7.36,0.315,COMPOUND(複合・異種),measured,False,3,ノホホン,4,nakadaka/odaka_核3,back,true,whole
のらくら,noɾakuɾa,2,3,1,1,9,3,450.0,3.81,2,3000.0,5.78,3,mh,5,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,5.38,7.15,3.28,0.367,COMPOUND(複合・異種),measured,False,1,ノラクラ,4,atamadaka_頭高,front,false,whole
のろのろ,noɾonoɾo,6,1,1,7,8,6,150.0,1.03,1,400.0,2.35,8,c,2,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,5.07,8.15,7.43,0.35,REDUP(畳語・同一),measured,False,1,ノロノロ,4,atamadaka_頭高,front,false,whole
のんびり,nombiɾi,3,1,2,0,8,6,220.0,2.0,2,500.0,2.73,5,h,6,#FFFACD,97.6,-5.4,22.2,5,prior_pending_realaudio,5.27,8.27,3.27,0.364,COMPOUND(複合・異種),measured,False,3,ノンビリ,4,nakadaka/odaka_核3,back,true,whole
のーのー,noːnoː,4,1,1,2,9,5,200.0,1.75,0,200.0,1.18,6,mh,5,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.06,8.26,2.99,0.399,REDUP(畳語・同一),measured,False,,ノオ,2,unknown,front,false,unk
はあはあ,haahaa,6,4,2,0,9,7,500.0,4.07,1,8000.0,7.44,4,h,6,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.13,7.85,3.12,0.399,REDUP(畳語・同一),measured,False,1,ハアハア,4,atamadaka_頭高,front,false,whole
はきはき,hakihaki,3,8,9,3,5,2,1200.0,6.29,8,9000.0,7.64,7,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.35,6.06,7.9,0.431,REDUP(畳語・同一),measured,False,1,ハキハキ,4,atamadaka_頭高,front,false,whole
はくしょん,hakuɕoŋ,7,9,8,7,5,7,450.0,3.81,9,18000.0,8.82,9,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,9.0,2.61,8,0.325,COMPOUND(複合・異種),measured,False,1,ハクション,4,atamadaka_頭高,front,false,whole
はっきり,hakkiɾi,4,8,9,8,4,1,800.0,5.26,8,11000.0,7.98,9,0,4,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,7.27,7.25,2.94,0.323,COMPOUND(複合・異種),measured,False,3,ハッキリ,4,nakadaka/odaka_核3,back,true,whole
はっし,haɕɕi,6,9,9,9,3,2,1500.0,6.86,9,14000.0,8.39,9,c,2,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,2.65,0,0.345,Q(促音単発),measured,False,0,ハッシ,3,heiban_平板,flat,false,whole
はっと,hatto,5,9,8,9,4,4,650.0,4.74,9,12000.0,8.13,9,h,6,#FF0000,53.2,80.1,67.2,3,prior_pending_realaudio,9.0,3.15,0,0.235,Qto(っと),measured,False,0,ハット,3,heiban_平板,flat,false,whole
はらはら,haɾahaɾa,1,5,2,1,9,3,550.0,4.32,4,4500.0,6.47,3,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.06,8.23,3.84,0.461,REDUP(畳語・同一),measured,False,1,ハラハラ,4,atamadaka_頭高,front,false,whole
ばかっ,bakaʔ,8,9,9,8,3,3,180.0,1.49,9,16000.0,8.62,9,h,6,#FF0000,53.2,80.1,67.2,2,prior_pending_realaudio,9.0,3.32,0,0.275,Q(促音単発),measured,False,2,バカッ,3,nakadaka/odaka_核2,back,true,whole
ばしっ,baɕiʔ,8,9,9,9,2,2,1200.0,6.29,9,15000.0,8.51,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.339,Q(促音単発),measured,False,2,バシッ,3,nakadaka/odaka_核2,back,true,whole
ばしゃばしゃ,baɕabaɕa,6,7,5,2,8,9,400.0,3.51,6,18000.0,8.82,8,mc,3,#4682B4,52.5,-4.1,-32.2,4,prior_pending_realaudio,5.04,7.93,4.37,0.441,REDUP(畳語・同一),measured,False,1,バシャバシャ,4,atamadaka_頭高,front,false,whole
ばたっ,bataʔ,9,9,9,8,3,4,150.0,1.03,9,19000.0,8.91,9,mc,3,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.297,Q(促音単発),measured,False,2,バタッ,3,nakadaka/odaka_核2,back,true,whole
ばっさり,bassaɾi,7,8,9,4,7,2,450.0,3.81,8,11000.0,7.98,8,c,2,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,7.41,5.66,6.32,0.334,COMPOUND(複合・異種),measured,False,3,バッサリ,4,nakadaka/odaka_核3,back,true,whole
ばったばった,battabatta,8,8,8,5,4,4,250.0,2.32,7,14000.0,8.39,7,h,6,#8B4513,37.5,26.4,41.0,4,prior_pending_realaudio,5.31,7.9,5.49,0.422,REDUP(畳語・同一),measured,False,1,バッタ,3,atamadaka_頭高,front,false,firsttoken
ばったり,battaɾi,8,9,8,8,3,5,200.0,1.75,9,12000.0,8.13,9,mc,3,#000000,0.0,0.0,0.0,5,prior_pending_realaudio,8.91,2.65,8,0.264,COMPOUND(複合・異種),measured,False,3,バッタリ,4,nakadaka/odaka_核3,back,true,whole
ばっちり,battɕiɾi,6,8,9,9,2,3,800.0,5.26,8,9000.0,7.64,9,h,6,#DAA520,70.8,8.5,68.8,5,prior_pending_realaudio,9.0,3.91,8,0.311,COMPOUND(複合・異種),measured,False,3,バッチリ,4,nakadaka/odaka_核3,back,true,whole
ばんばん,bambaŋ,8,7,9,4,4,5,180.0,1.49,5,13000.0,8.27,9,h,6,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,5.12,8.32,3.85,0.404,REDUP(畳語・同一),measured,False,1,バンバン,4,atamadaka_頭高,front,false,whole
ぱきぱき,pakipaki,3,8,7,8,1,0,2500.0,8.15,8,11000.0,7.98,6,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,6.86,4.58,0.24,0.454,REDUP(畳語・同一),measured,False,1,パキパキ,4,atamadaka_頭高,front,false,whole
ぱくぱく,pakupaku,3,6,6,4,6,4,600.0,4.54,6,4500.0,6.47,7,mh,5,#FFDAB9,89.4,8.1,21.0,4,prior_pending_realaudio,5.13,8.54,3.47,0.438,REDUP(畳語・同一),measured,False,1,パクパク,4,atamadaka_頭高,front,false,whole
ぱくり,pakuɾi,4,7,8,5,6,5,500.0,4.07,7,6000.0,6.95,8,mh,5,#FF8C00,69.5,36.8,75.5,4,prior_pending_realaudio,6.0,7.37,2.84,0.314,RI(り単発),measured,False,2,パクリ,3,nakadaka/odaka_核2,back,true,whole
ぱさぱさ,pasapasa,1,4,2,3,9,0,1200.0,6.29,5,10000.0,7.82,2,c,2,#D2B48C,75.0,5.0,24.4,4,prior_pending_realaudio,5.06,8.03,4.5,0.486,REDUP(畳語・同一),measured,False,1,パサパサ,4,atamadaka_頭高,front,false,whole
ぱちくり,patɕikuɾi,2,8,6,3,7,3,1500.0,6.86,8,8000.0,7.44,5,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,7.27,6.28,3.8,0.341,COMPOUND(複合・異種),measured,False,1,パチクリ,4,atamadaka_頭高,front,false,whole
ぱちぱち,patɕipatɕi,3,8,7,6,3,1,2000.0,7.58,7,13000.0,8.27,7,h,6,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,6.52,4.99,5.93,0.439,REDUP(畳語・同一),measured,False,1,パチパチ,4,atamadaka_頭高,front,false,whole
ぱっちり,pattɕiɾi,3,8,9,9,4,3,1600.0,7.02,8,10000.0,7.82,9,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,8.88,5.66,3.67,0.295,COMPOUND(複合・異種),measured,False,3,パッチリ,4,nakadaka/odaka_核3,back,true,whole
ぱらぱら,paɾapaɾa,1,6,3,1,9,1,900.0,5.56,5,9500.0,7.74,4,mc,3,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.13,8.31,3.64,0.483,REDUP(畳語・同一),measured,False,1,パラパラ,4,atamadaka_頭高,front,false,whole
ぱりっ,paɾiʔ,3,9,9,9,1,0,2800.0,8.44,9,16000.0,8.62,9,c,2,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.417,Q(促音単発),measured,False,2,パリッ,3,nakadaka/odaka_核2,back,true,whole
ぱりぱり,paɾipaɾi,3,8,8,8,1,0,2500.0,8.15,7,14000.0,8.39,8,c,2,#CD853F,61.8,21.4,47.9,4,prior_pending_realaudio,4.99,5.47,7.84,0.45,REDUP(畳語・同一),measured,False,0,パリパリ,4,heiban_平板,flat,false,whole
ぱー,paː,2,1,1,0,9,3,600.0,4.54,0,2000.0,5.09,1,h,6,#FFD700,86.9,-1.9,87.1,2,prior_pending_realaudio,5.12,7.23,5.9,0.388,LONG(長音ー),measured,False,1,パ,1,atamadaka_頭高,front,false,firsttoken
ひしひし,çiɕiçiɕi,4,6,7,9,3,4,1800.0,7.32,6,9000.0,7.64,8,c,2,#708090,52.8,-2.1,-10.6,4,prior_pending_realaudio,5.2,7.8,3.78,0.44,REDUP(畳語・同一),measured,False,2,ヒシヒシ,4,nakadaka/odaka_核2,back,true,whole
ひそひそ,çisoçiso,1,5,2,9,9,2,2200.0,7.82,5,4000.0,6.27,3,c,2,#2F4F4F,31.3,-11.7,-3.7,4,prior_pending_realaudio,5.19,8.53,3.01,0.469,REDUP(畳語・同一),measured,False,2,ヒソヒソ,4,nakadaka/odaka_核2,back,true,whole
ひっそり,çissoɾi,2,2,4,9,9,1,2500.0,8.15,6,500.0,2.73,9,cc,1,#F0F8FF,97.2,-1.3,-4.3,5,prior_pending_realaudio,6.1,7.5,5.87,0.396,COMPOUND(複合・異種),measured,False,3,ヒッソリ,4,nakadaka/odaka_核3,back,true,whole
ひひーん,çiçiːŋ,4,4,7,3,8,5,1400.0,6.68,1,10000.0,7.82,6,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,5.2,7.62,7.75,0.358,COMPOUND(複合・異種),measured,False,2,ヒヒーン,4,nakadaka/odaka_核2,back,true,whole
ひやっ,çijaʔ,3,9,9,6,9,6,1200.0,6.29,9,15000.0,8.51,9,ccc,0,#E0FFFF,97.9,-9.9,-3.4,2,prior_pending_realaudio,9.0,4.95,0,0.354,Q(促音単発),measured,False,2,ヒヤッ,3,nakadaka/odaka_核2,back,true,whole
ひゅうひゅう,çuuçuu,2,3,5,1,9,3,2200.0,7.82,0,12000.0,8.13,5,c,2,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.1,7.96,5.56,0.387,REDUP(畳語・同一),measured,False,1,ヒュウヒュウ,4,atamadaka_頭高,front,false,whole
ひゅるひゅる,çuɾuçuɾu,2,5,3,2,9,4,1800.0,7.32,3,9000.0,7.64,6,mc,3,#AFEEEE,90.1,-19.6,-6.4,4,prior_pending_realaudio,5.08,8.04,2.58,0.445,REDUP(畳語・同一),measured,False,1,ヒュルヒュル,4,atamadaka_頭高,front,false,whole
ひょいひょい,çoiçoi,2,7,4,2,9,3,1000.0,5.83,6,4000.0,6.27,4,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.19,8.43,3.22,0.431,REDUP(畳語・同一),measured,False,3,ヒョイヒョイ,4,nakadaka/odaka_核3,back,true,whole
ひょっ,çoʔ,3,9,8,8,8,2,1100.0,6.07,9,13000.0,8.27,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.451,Q(促音単発),measured,False,0,ヒ,1,heiban_平板,flat,false,firsttoken
ひょっこり,çokkoɾi,3,8,6,5,8,3,900.0,5.56,8,7000.0,7.22,8,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,8.56,5.66,4.76,0.312,COMPOUND(複合・異種),measured,False,3,ヒョッコリ,4,nakadaka/odaka_核3,back,true,whole
ひよひよ,çijoçijo,1,3,2,2,9,6,1300.0,6.49,2,800.0,3.53,2,mh,5,#FFFACD,97.6,-5.4,22.2,4,prior_pending_realaudio,5.05,8.16,9.0,0.415,REDUP(畳語・同一),measured,False,1,ヒヨヒヨ,4,atamadaka_頭高,front,false,whole
ひらひら,çiɾaçiɾa,1,4,2,1,9,2,850.0,5.42,4,5000.0,6.65,3,mc,3,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,4.92,8.1,3.69,0.473,REDUP(畳語・同一),measured,False,1,ヒラヒラ,4,atamadaka_頭高,front,false,whole
ひりひり,çiɾiçiɾi,3,6,7,9,5,1,2400.0,8.04,5,14000.0,8.39,7,hh,7,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,4.99,6.83,7.95,0.441,REDUP(畳語・同一),measured,False,1,ヒリヒリ,4,atamadaka_頭高,front,false,whole
ひんやり,çiŋjaɾi,3,3,4,6,9,7,750.0,5.1,5,900.0,3.73,8,cc,1,#AFEEEE,90.1,-19.6,-6.4,5,prior_pending_realaudio,5.56,8.11,2.8,0.36,COMPOUND(複合・異種),measured,False,3,ヒンヤリ,4,nakadaka/odaka_核3,back,true,whole
ひーひー,çiːçiː,4,5,4,8,7,6,2200.0,7.82,1,11000.0,7.98,6,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.14,7.77,5.36,0.383,REDUP(畳語・同一),measured,False,2,ヒ,1,nakadaka/odaka_核2,back,true,firsttoken
びくびく,bikubiku,6,7,3,9,5,5,400.0,3.51,7,7500.0,7.33,8,c,2,#808080,53.6,-0.0,0.0,4,prior_pending_realaudio,4.73,7.32,6.36,0.432,REDUP(畳語・同一),measured,False,1,ビクビク,4,atamadaka_頭高,front,false,whole
びくり,bikuɾi,7,8,8,8,6,4,350.0,3.17,8,9500.0,7.74,9,c,2,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,7.95,5.66,5.67,0.316,RI(り単発),measured,False,2,ビクリ,3,nakadaka/odaka_核2,back,true,whole
びしびし,biɕibiɕi,7,8,9,9,3,2,1400.0,6.68,7,12000.0,8.13,9,c,2,#000000,0.0,0.0,0.0,4,prior_pending_realaudio,5.27,7.18,6.75,0.426,REDUP(畳語・同一),measured,False,1,ビシビシ,4,atamadaka_頭高,front,false,whole
びしゃびしゃ,biɕabiɕa,6,5,3,3,8,9,220.0,2.0,4,18000.0,8.82,9,mc,3,#0000CD,25.0,67.2,-91.5,4,prior_pending_realaudio,5.09,8.55,3.19,0.415,REDUP(畳語・同一),measured,False,1,ビシャビシャ,4,atamadaka_頭高,front,false,whole
びしょびしょ,biɕobiɕo,7,4,2,4,8,9,180.0,1.49,2,17000.0,8.72,9,mc,3,#000080,13.0,47.5,-64.7,4,prior_pending_realaudio,4.98,8.12,3.1,0.415,REDUP(畳語・同一),measured,False,0,ビショビショ,4,heiban_平板,flat,false,whole
びっしょり,biɕɕoɾi,6,5,4,7,7,9,250.0,2.32,7,3000.0,5.78,9,mh,5,#191970,15.9,31.7,-49.6,5,prior_pending_realaudio,6.07,7.66,2.03,0.341,COMPOUND(複合・異種),measured,False,3,ビッショリ,4,nakadaka/odaka_核3,back,true,whole
びっしり,biɕɕiɾi,7,4,9,9,3,3,1200.0,6.29,8,8500.0,7.55,9,c,2,#708090,52.8,-2.1,-10.6,5,prior_pending_realaudio,8.03,2.4,8,0.305,COMPOUND(複合・異種),measured,False,3,ビッシリ,4,nakadaka/odaka_核3,back,true,whole
びゅんびゅん,bjumbjuŋ,7,7,9,3,8,4,350.0,3.17,4,15000.0,8.51,8,h,6,#1E90FF,59.4,10.0,-63.4,4,prior_pending_realaudio,5.34,8.11,4.22,0.414,REDUP(畳語・同一),measured,False,1,ビュンビュン,4,atamadaka_頭高,front,false,whole
ぴかっ,pikaʔ,4,9,9,2,9,1,2800.0,8.44,9,20000.0,9.0,9,h,6,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,4.95,0,0.416,Q(促音単発),measured,False,2,ピカッ,3,nakadaka/odaka_核2,back,true,whole
ぴかぴか,pikapika,3,6,6,0,9,1,2500.0,8.15,4,18000.0,8.82,5,h,6,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.33,8.36,3.41,0.456,REDUP(畳語・同一),measured,False,1,ピカピカ,4,atamadaka_頭高,front,false,whole
ぴかり,pikaɾi,3,7,8,3,9,2,2200.0,7.82,6,14000.0,8.39,7,h,6,#FFFACD,97.6,-5.4,22.2,4,prior_pending_realaudio,6.13,7.41,4.18,0.399,RI(り単発),measured,False,2,ピカリ,3,nakadaka/odaka_核2,back,true,whole
ぴたっ,pitaʔ,4,9,9,9,5,6,450.0,3.81,9,15000.0,8.51,9,mh,5,#FFFFFF,100.0,-0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.347,Q(促音単発),measured,False,2,ピタッ,3,nakadaka/odaka_核2,back,true,whole
ぴたり,pitaɾi,4,8,9,9,6,7,500.0,4.07,8,11000.0,7.98,9,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,1.31,3.91,0,0.294,RI(り単発),measured,False,2,ピタリ,3,nakadaka/odaka_核2,back,true,whole
ぴちぴち,pitɕipitɕi,3,8,7,5,4,8,1800.0,7.32,7,13000.0,8.27,8,mh,5,#87CEEB,79.2,-14.8,-21.3,4,prior_pending_realaudio,5.18,7.18,3.84,0.415,REDUP(畳語・同一),measured,False,2,ピチピチ,4,nakadaka/odaka_核2,back,true,whole
ぴったり,pittaɾi,5,8,9,9,3,5,650.0,4.74,8,9500.0,7.74,9,h,6,#FFFFFF,100.0,-0.0,0.0,5,prior_pending_realaudio,4.56,3.91,8,0.293,COMPOUND(複合・異種),measured,False,3,ピッタリ,4,nakadaka/odaka_核3,back,true,whole
ぴょん,pjoŋ,3,8,8,4,8,3,800.0,5.26,8,7000.0,7.22,8,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,6.37,7.15,2.2,0.367,N(撥音単発),measured,False,1,ピョン,2,atamadaka_頭高,front,false,whole
ぴょんぴょん,pjompjoŋ,2,7,6,2,8,4,750.0,5.1,5,6000.0,6.95,7,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.24,8.17,3.53,0.452,REDUP(畳語・同一),measured,False,1,ピョンピョン,4,atamadaka_頭高,front,false,whole
ぴりっ,piɾiʔ,3,9,9,9,4,1,2600.0,8.25,9,17000.0,8.72,9,h,6,#FF4500,57.6,67.8,69.0,2,prior_pending_realaudio,8.98,3.32,0,0.365,Q(促音単発),measured,False,2,ピリッ,3,nakadaka/odaka_核2,back,true,whole
ぴりぴり,piɾipiɾi,4,6,7,9,5,1,2400.0,8.04,6,15000.0,8.51,8,hh,7,#FF0000,53.2,80.1,67.2,4,prior_pending_realaudio,5.29,6.09,7.88,0.442,REDUP(畳語・同一),measured,False,1,ピリピリ,4,atamadaka_頭高,front,false,whole
ぴん,piŋ,3,7,9,8,4,2,1200.0,6.29,7,10000.0,7.82,9,c,2,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.8,6.39,3.09,0.336,N(撥音単発),measured,False,0,ピン,2,heiban_平板,flat,false,whole
ぴんぴん,pimpiŋ,3,6,8,4,5,3,1100.0,6.07,5,8000.0,7.44,8,h,6,#ADFF2F,92.0,-52.5,81.9,4,prior_pending_realaudio,4.96,7.88,4.75,0.432,REDUP(畳語・同一),measured,False,1,ピンピン,4,atamadaka_頭高,front,false,whole
ぴーちく,piːtɕiku,2,5,5,3,8,4,3000.0,8.61,2,11000.0,7.98,4,h,6,#FFFFE0,99.3,-5.1,14.8,5,prior_pending_realaudio,5.37,7.54,3.9,0.386,COMPOUND(複合・異種),measured,False,1,ピイ,2,atamadaka_頭高,front,false,firsttoken
ぴーぴー,piːpiː,2,2,6,4,9,3,2800.0,8.44,0,13000.0,8.27,5,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.13,7.53,4.6,0.419,REDUP(畳語・同一),measured,False,1,ピーピー,4,atamadaka_頭高,front,false,whole
ふうふう,ɸuuɸuu,4,2,2,0,9,7,450.0,3.81,1,7000.0,7.22,5,h,6,#FFD700,86.9,-1.9,87.1,4,prior_pending_realaudio,5.08,8.15,6.23,0.421,REDUP(畳語・同一),measured,False,1,フウフウ,4,atamadaka_頭高,front,false,whole
ふかふか,ɸukaɸuka,2,2,2,1,8,3,350.0,3.17,3,400.0,2.35,3,mh,5,#FFF5EE,97.1,2.2,4.6,4,prior_pending_realaudio,4.97,8.62,3.19,0.455,REDUP(畳語・同一),measured,False,1,フカフカ,4,atamadaka_頭高,front,false,whole
ふさふさ,ɸusaɸusa,1,3,1,2,9,2,800.0,5.26,2,2000.0,5.09,2,mh,5,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.06,7.85,7.05,0.447,REDUP(畳語・同一),measured,False,1,フサフサ,4,atamadaka_頭高,front,false,whole
ふっくら,ɸukkuɾa,3,3,4,5,7,5,300.0,2.78,6,800.0,3.53,6,mh,5,#FFE4E1,92.7,8.7,4.8,5,prior_pending_realaudio,5.55,7.75,3.38,0.363,COMPOUND(複合・異種),measured,False,3,フックラ,4,nakadaka/odaka_核3,back,true,whole
ふっと,ɸutto,3,9,8,6,9,1,600.0,4.54,9,12000.0,8.13,9,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,8.45,5.81,0.01,0.461,Qto(っと),measured,False,1,フッ,2,atamadaka_頭高,front,false,firsttoken
ふっふっ,ɸuɸɸuʔ,2,9,5,7,9,4,500.0,4.07,9,8000.0,7.44,8,h,6,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,7.08,4.36,0.03,0.494,REDUP(畳語・同一),measured,False,3,フッフッ,4,nakadaka/odaka_核3,back,true,whole
ふつふつ,ɸutsuɸutsu,4,6,6,9,6,8,280.0,2.61,5,2500.0,5.47,9,hh,7,#FF4500,57.6,67.8,69.0,4,prior_pending_realaudio,5.19,8.56,2.68,0.437,REDUP(畳語・同一),measured,False,1,フツフツ,4,atamadaka_頭高,front,false,whole
ふと,ɸuto,2,8,4,3,9,2,450.0,3.81,8,9000.0,7.64,8,h,6,#FFFFFF,100.0,-0.0,0.0,3,prior_pending_realaudio,7.99,6.28,3.11,0.34,OTHER(単発),measured,False,0,フト,2,heiban_平板,flat,false,whole
ふにゃふにゃ,ɸuɲaɸuɲa,1,2,1,1,9,9,200.0,1.75,2,300.0,1.87,9,mh,5,#F5DEB3,89.4,1.5,24.0,4,prior_pending_realaudio,5.02,8.23,3.63,0.43,REDUP(畳語・同一),measured,False,1,フニャフニャ,4,atamadaka_頭高,front,false,whole
ふらふら,ɸuɾaɸuɾa,2,4,2,2,9,4,320.0,2.94,4,3500.0,6.04,4,mc,3,#FFFFFF,100.0,-0.0,0.0,4,prior_pending_realaudio,5.06,8.69,3.24,0.449,REDUP(畳語・同一),measured,False,1,フラフラ,4,atamadaka_頭高,front,false,whole
ふわふわ,ɸuwaɸuwa,1,1,1,0,9,2,300.0,2.78,1,100.0,0.0,1,mh,5,#F5F5F5,96.5,-0.0,0.0,4,prior_pending_realaudio,5.0,8.35,4.47,0.425,REDUP(畳語・同一),measured,False,1,フワフワ,4,atamadaka_頭高,front,false,whole
ふん,ɸuŋ,4,6,7,8,5,4,220.0,2.0,7,3000.0,5.78,8,h,6,#8B0000,28.1,51.0,41.3,3,prior_pending_realaudio,5.61,7.55,1.6,0.319,N(撥音単発),measured,False,0,フン,2,heiban_平板,flat,false,whole
ふんわり,ɸuŋwaɾi,2,2,3,0,9,4,280.0,2.61,2,400.0,2.35,3,mh,5,#FFFACD,97.6,-5.4,22.2,5,prior_pending_realaudio,5.5,7.32,3.53,0.346,COMPOUND(複合・異種),measured,False,3,フンワリ,4,nakadaka/odaka_核3,back,true,whole
ぶうぶう,buubuu,6,2,4,1,7,7,180.0,1.49,0,1500.0,4.6,7,mc,3,#556B2F,42.2,-18.8,30.6,4,prior_pending_realaudio,5.07,7.97,3.07,0.387,REDUP(畳語・同一),measured,False,1,ブウブウ,4,atamadaka_頭高,front,false,whole
ぶかぶか,bukabuka,4,4,2,2,8,3,250.0,2.32,4,4000.0,6.27,5,0,4,#D2B48C,75.0,5.0,24.4,4,prior_pending_realaudio,5.0,8.31,3.13,0.453,REDUP(畳語・同一),measured,False,1,ブカブカ,4,atamadaka_頭高,front,false,whole
ぶくぶく,bukubuku,7,4,3,5,7,9,140.0,0.85,5,2000.0,5.09,9,mc,3,#0000FF,32.3,79.2,-107.9,4,prior_pending_realaudio,5.07,8.15,3.34,0.448,REDUP(畳語・同一),measured,False,0,ブクブク,4,heiban_平板,flat,false,whole
ぶすっ,busuʔ,7,9,9,9,4,5,400.0,3.51,9,14000.0,8.39,9,mc,3,#000000,0.0,0.0,0.0,2,prior_pending_realaudio,9.0,3.32,0,0.244,Q(促音単発),measured,False,2,ブスッ,3,nakadaka/odaka_核2,back,true,whole
